Match Id,Team,Opponent,Bowling,O,M,R,W,ER
1413,South Africa,West Indies,Keshav Maharaj,4.0,0.0,24.0,2.0,6.0
1413,South Africa,West Indies,Tabraiz Shamsi,3.0,0.0,37.0,0.0,12.33
1413,South Africa,West Indies,Dwaine Pretorius,2.0,0.0,17.0,3.0,8.5
1413,West Indies,South Africa,Akeal Hosein,4.0,0.0,27.0,1.0,6.75
1413,West Indies,South Africa,Ravi Rampaul,3.0,0.0,22.0,0.0,7.33
1413,West Indies,South Africa,Andre Russell,3.2,0.0,36.0,0.0,10.8
1413,West Indies,South Africa,Hayden Walsh,3.0,0.0,26.0,0.0,8.67
1413,West Indies,South Africa,Dwayne Bravo,4.0,0.0,23.0,0.0,5.75
1413,West Indies,South Africa,Kieron Pollard,1.0,0.0,9.0,0.0,9.0
1414,Pakistan,New Zealand,Shaheen Shah Afridi,4.0,1.0,21.0,1.0,5.25
1414,Pakistan,New Zealand,Imad Wasim,4.0,0.0,24.0,1.0,6.0
1414,Pakistan,New Zealand,Hasan Ali,3.0,0.0,26.0,0.0,8.67
1414,Pakistan,New Zealand,Haris Rauf,4.0,0.0,22.0,4.0,5.5
1414,Pakistan,New Zealand,Shadab Khan,3.0,0.0,19.0,0.0,6.33
1414,Pakistan,New Zealand,Mohammad Hafeez,2.0,0.0,16.0,1.0,8.0
1414,New Zealand,Pakistan,Mitchell Santner,4.0,0.0,33.0,1.0,8.25
1414,New Zealand,Pakistan,Tim Southee,4.0,0.0,25.0,1.0,6.25
1414,New Zealand,Pakistan,Trent Boult,3.4,0.0,29.0,1.0,7.91
1414,New Zealand,Pakistan,James Neesham,3.0,0.0,18.0,0.0,6.0
1414,New Zealand,Pakistan,Ish Sodhi,4.0,0.0,28.0,2.0,7.0
1415,Bahrain,Maldives,Imran Anwar,3.0,0.0,7.0,0.0,2.33
1415,Bahrain,Maldives,Sathaiya Veerapathiran,4.0,0.0,17.0,2.0,4.25
1415,Bahrain,Maldives,Anasim Khan,4.0,0.0,15.0,3.0,3.75
1415,Bahrain,Maldives,Sarfaraz Ali,4.0,0.0,18.0,1.0,4.5
1415,Bahrain,Maldives,Waseeq Ahmed,4.0,0.0,14.0,3.0,3.5
1415,Bahrain,Maldives,Junaid Aziz,1.0,0.0,13.0,0.0,13.0
1415,Maldives,Bahrain,Umar Adam,1.0,0.0,22.0,0.0,22.0
1415,Maldives,Bahrain,Ibrahim Hassan,3.0,0.0,39.0,2.0,13.0
1415,Maldives,Bahrain,Ibrahim Nashath,2.0,0.0,13.0,1.0,6.5
1415,Maldives,Bahrain,Mohamed Mahfooz,1.0,0.0,18.0,0.0,18.0
1416,England,Bangladesh,Moeen Ali,3.0,0.0,18.0,2.0,6.0
1416,England,Bangladesh,Chris Woakes,4.0,0.0,12.0,1.0,3.0
1416,England,Bangladesh,Adil Rashid,4.0,0.0,35.0,0.0,8.75
1416,England,Bangladesh,Chris Jordan,2.0,0.0,15.0,0.0,7.5
1416,England,Bangladesh,Tymal Mills,4.0,0.0,27.0,3.0,6.75
1416,England,Bangladesh,Liam Livingstone,3.0,0.0,15.0,2.0,5.0
1416,Bangladesh,England,Shakib Al Hasan,3.0,0.0,24.0,0.0,8.0
1416,Bangladesh,England,Mustafizur Rahman,3.0,0.0,23.0,0.0,7.67
1416,Bangladesh,England,Shoriful Islam,3.1,0.0,26.0,1.0,8.21
1416,Bangladesh,England,Nasum Ahmed,3.0,0.0,26.0,1.0,8.67
1416,Bangladesh,England,Mahedi Hasan,2.0,0.0,21.0,0.0,10.5
1417,Qatar,Saudi Arabia,Musawar Shah,4.0,0.0,20.0,1.0,5.0
1417,Qatar,Saudi Arabia,Iqbal Hussain,4.0,0.0,26.0,2.0,6.5
1417,Qatar,Saudi Arabia,Muhammad Murad,3.0,0.0,17.0,3.0,5.67
1417,Qatar,Saudi Arabia,Gayan Munaweera,2.0,0.0,16.0,0.0,8.0
1417,Qatar,Saudi Arabia,Mohammed Nadeem,4.0,0.0,27.0,1.0,6.75
1417,Qatar,Saudi Arabia,Muhammad Tanveer,3.0,0.0,22.0,1.0,7.33
1417,Saudi Arabia,Qatar,Ishttiaq Ahmad,4.0,0.0,26.0,1.0,6.5
1417,Saudi Arabia,Qatar,Imran Arif,4.0,0.0,12.0,1.0,3.0
1417,Saudi Arabia,Qatar,Zain Ul Abidin,3.0,0.0,24.0,0.0,8.0
1417,Saudi Arabia,Qatar,Imran Yousuf,3.0,0.0,23.0,1.0,7.67
1417,Saudi Arabia,Qatar,Hisham Sheikh,2.4,0.0,21.0,0.0,7.88
1417,Saudi Arabia,Qatar,Abdul Wahid,3.0,0.0,21.0,1.0,7.0
1418,Namibia,Scotland,Ruben Trumpelmann,4.0,0.0,17.0,3.0,4.25
1418,Namibia,Scotland,Jan Frylinck,4.0,0.0,10.0,2.0,2.5
1418,Namibia,Scotland,J J Smit,4.0,0.0,20.0,1.0,5.0
1418,Namibia,Scotland,David Wiese,4.0,0.0,22.0,1.0,5.5
1418,Namibia,Scotland,Bernard Scholtz,2.0,0.0,16.0,0.0,8.0
1418,Namibia,Scotland,Michael van Lingen,1.0,0.0,12.0,0.0,12.0
1418,Namibia,Scotland,Pikky Ya France,1.0,0.0,7.0,0.0,7.0
1418,Scotland,Namibia,Brad Wheal,4.0,0.0,14.0,1.0,3.5
1418,Scotland,Namibia,Joshua Davey,2.0,0.0,15.0,0.0,7.5
1418,Scotland,Namibia,Safyaan Sharif,3.1,0.0,21.0,1.0,6.63
1418,Scotland,Namibia,Christopher Greaves,4.0,0.0,22.0,1.0,5.5
1418,Scotland,Namibia,Mark Watt,4.0,0.0,22.0,1.0,5.5
1418,Scotland,Namibia,Michael Leask,2.0,0.0,12.0,2.0,6.0
1419,Kuwait,Maldives,Nawaf Ahmed,3.0,0.0,14.0,2.0,4.67
1419,Kuwait,Maldives,Morshed Mostafa Sarwar,2.0,0.0,14.0,1.0,7.0
1419,Kuwait,Maldives,Shiraz Khan,4.0,1.0,22.0,0.0,5.5
1419,Kuwait,Maldives,Edson Silva,3.0,0.0,15.0,2.0,5.0
1419,Kuwait,Maldives,Mohammed Aslam,4.0,0.0,18.0,2.0,4.5
1419,Kuwait,Maldives,Adnan Idrees,4.0,0.0,17.0,3.0,4.25
1419,Maldives,Kuwait,Umar Adam,2.0,0.0,22.0,1.0,11.0
1419,Maldives,Kuwait,Ibrahim Hassan,3.0,0.0,24.0,1.0,8.0
1419,Maldives,Kuwait,Leem Shafeeq,2.0,0.0,16.0,0.0,8.0
1419,Maldives,Kuwait,Wedage Malinda,1.0,0.0,12.0,0.0,12.0
1419,Maldives,Kuwait,Ibrahim Rizan,2.0,0.0,16.0,1.0,8.0
1419,Maldives,Kuwait,Mohamed Mahfooz,2.0,0.0,14.0,2.0,7.0
1420,Saudi Arabia,Bahrain,Ishttiaq Ahmad,4.0,0.0,26.0,2.0,6.5
1420,Saudi Arabia,Bahrain,Imran Arif,4.0,0.0,47.0,2.0,11.75
1420,Saudi Arabia,Bahrain,Abdul Wahid,4.0,0.0,25.0,2.0,6.25
1420,Saudi Arabia,Bahrain,Faisal Khan,1.0,0.0,14.0,0.0,14.0
1420,Saudi Arabia,Bahrain,Imran Yousuf,3.0,0.0,33.0,1.0,11.0
1420,Saudi Arabia,Bahrain,Hisham Sheikh,2.0,0.0,14.0,0.0,7.0
1420,Saudi Arabia,Bahrain,Zain Ul Abidin,2.0,0.0,18.0,1.0,9.0
1420,Bahrain,Saudi Arabia,Imran Anwar,4.0,0.0,42.0,1.0,10.5
1420,Bahrain,Saudi Arabia,Sathaiya Veerapathiran,4.0,0.0,24.0,2.0,6.0
1420,Bahrain,Saudi Arabia,Anasim Khan,4.0,0.0,22.0,2.0,5.5
1420,Bahrain,Saudi Arabia,Sarfaraz Ali,4.0,0.0,33.0,0.0,8.25
1420,Bahrain,Saudi Arabia,Waseeq Ahmed,4.0,0.0,39.0,1.0,9.75
1421,Australia,Sri Lanka,Mitchell Starc,4.0,0.0,27.0,2.0,6.75
1421,Australia,Sri Lanka,Josh Hazlewood,4.0,0.0,26.0,0.0,6.5
1421,Australia,Sri Lanka,Pat Cummins,4.0,0.0,34.0,2.0,8.5
1421,Australia,Sri Lanka,Glenn Maxwell,1.0,0.0,16.0,0.0,16.0
1421,Australia,Sri Lanka,Marcus Stoinis,3.0,0.0,35.0,0.0,11.67
1421,Australia,Sri Lanka,Adam Zampa,4.0,0.0,12.0,2.0,3.0
1421,Sri Lanka,Australia,Chamika Karunaratne,2.0,0.0,19.0,0.0,9.5
1421,Sri Lanka,Australia,Maheesh Theekshana,4.0,0.0,27.0,0.0,6.75
1421,Sri Lanka,Australia,Dushmantha Chameera,3.0,0.0,33.0,0.0,11.0
1421,Sri Lanka,Australia,Lahiru Kumara,3.0,0.0,48.0,0.0,16.0
1421,Sri Lanka,Australia,Wanindu Hasaranga,4.0,0.0,22.0,2.0,5.5
1421,Sri Lanka,Australia,Dasun Shanaka,1.0,0.0,6.0,1.0,6.0
1422,Bangladesh,West Indies,Mahedi Hasan,4.0,0.0,27.0,2.0,6.75
1422,Bangladesh,West Indies,Taskin Ahmed,4.0,0.0,17.0,0.0,4.25
1422,Bangladesh,West Indies,Mustafizur Rahman,4.0,0.0,43.0,2.0,10.75
1422,Bangladesh,West Indies,Shoriful Islam,4.0,0.0,20.0,2.0,5.0
1422,Bangladesh,West Indies,Shakib Al Hasan,4.0,0.0,28.0,0.0,7.0
1422,West Indies,Bangladesh,Ravi Rampaul,4.0,0.0,25.0,1.0,6.25
1422,West Indies,Bangladesh,Jason Holder,4.0,0.0,22.0,1.0,5.5
1422,West Indies,Bangladesh,Andre Russell,4.0,0.0,29.0,1.0,7.25
1422,West Indies,Bangladesh,Akeal Hosein,4.0,0.0,24.0,1.0,6.0
1422,West Indies,Bangladesh,Dwayne Bravo,4.0,0.0,36.0,1.0,9.0
1423,Qatar,Kuwait,Musawar Shah,4.0,0.0,18.0,3.0,4.5
1423,Qatar,Kuwait,Muhammad Murad,4.0,0.0,24.0,3.0,6.0
1423,Qatar,Kuwait,Iqbal Hussain,4.0,0.0,25.0,1.0,6.25
1423,Qatar,Kuwait,Mohammed Nadeem,4.0,0.0,14.0,0.0,3.5
1423,Qatar,Kuwait,Muhammad Tanveer,3.0,0.0,32.0,0.0,10.67
1423,Qatar,Kuwait,Gayan Munaweera,1.0,0.0,13.0,0.0,13.0
1423,Kuwait,Qatar,Nawaf Ahmed,2.0,0.0,11.0,0.0,5.5
1423,Kuwait,Qatar,Muhammad Kashif,2.0,0.0,35.0,0.0,17.5
1423,Kuwait,Qatar,Shiraz Khan,3.0,0.0,33.0,3.0,11.0
1423,Kuwait,Qatar,Mohammed Aslam,1.0,0.0,17.0,1.0,17.0
1423,Kuwait,Qatar,Adnan Idrees,2.5,0.0,20.0,2.0,7.06
1423,Kuwait,Qatar,Edson Silva,1.0,0.0,9.0,1.0,9.0
1424,Pakistan,Afghanistan,Shaheen Shah Afridi,4.0,0.0,22.0,1.0,5.5
1424,Pakistan,Afghanistan,Imad Wasim,4.0,0.0,25.0,2.0,6.25
1424,Pakistan,Afghanistan,Haris Rauf,4.0,0.0,37.0,1.0,9.25
1424,Pakistan,Afghanistan,Hasan Ali,4.0,1.0,38.0,1.0,9.5
1424,Pakistan,Afghanistan,Shadab Khan,4.0,0.0,22.0,1.0,5.5
1424,Afghanistan,Pakistan,Mujeeb Ur Rahman,4.0,0.0,14.0,1.0,3.5
1424,Afghanistan,Pakistan,Mohammad Nabi,4.0,0.0,36.0,1.0,9.0
1424,Afghanistan,Pakistan,Naveen-ul-Haq,3.0,0.0,22.0,1.0,7.33
1424,Afghanistan,Pakistan,Karim Janat,4.0,0.0,48.0,0.0,12.0
1424,Afghanistan,Pakistan,Rashid Khan,4.0,0.0,26.0,2.0,6.5
1425,South Africa,Sri Lanka,Aiden Markram,2.0,0.0,8.0,0.0,4.0
1425,South Africa,Sri Lanka,Kagiso Rabada,3.0,0.0,32.0,0.0,10.67
1425,South Africa,Sri Lanka,Anrich Nortje,4.0,0.0,27.0,2.0,6.75
1425,South Africa,Sri Lanka,Keshav Maharaj,4.0,0.0,34.0,0.0,8.5
1425,South Africa,Sri Lanka,Tabraiz Shamsi,4.0,0.0,17.0,3.0,4.25
1425,South Africa,Sri Lanka,Dwaine Pretorius,3.0,0.0,17.0,3.0,5.67
1425,Sri Lanka,South Africa,Dushmantha Chameera,4.0,0.0,27.0,2.0,6.75
1425,Sri Lanka,South Africa,Maheesh Theekshana,4.0,0.0,31.0,0.0,7.75
1425,Sri Lanka,South Africa,Lahiru Kumara,3.5,0.0,35.0,0.0,9.13
1425,Sri Lanka,South Africa,Chamika Karunaratne,3.0,0.0,23.0,0.0,7.67
1425,Sri Lanka,South Africa,Wanindu Hasaranga,4.0,0.0,20.0,3.0,5.0
1425,Sri Lanka,South Africa,Dasun Shanaka,1.0,0.0,7.0,0.0,7.0
1426,England,Australia,Adil Rashid,4.0,0.0,19.0,1.0,4.75
1426,England,Australia,Chris Woakes,4.0,0.0,23.0,2.0,5.75
1426,England,Australia,Chris Jordan,4.0,0.0,17.0,3.0,4.25
1426,England,Australia,Liam Livingstone,4.0,0.0,15.0,1.0,3.75
1426,England,Australia,Tymal Mills,4.0,0.0,45.0,2.0,11.25
1426,Australia,England,Mitchell Starc,3.0,0.0,37.0,0.0,12.33
1426,Australia,England,Josh Hazlewood,2.0,0.0,18.0,0.0,9.0
1426,Australia,England,Pat Cummins,1.0,0.0,14.0,0.0,14.0
1426,Australia,England,Ashton Agar,2.4,0.0,15.0,1.0,5.63
1426,Australia,England,Adam Zampa,3.0,1.0,37.0,1.0,12.33
1427,Namibia,Afghanistan,Ruben Trumpelmann,4.0,0.0,34.0,2.0,8.5
1427,Namibia,Afghanistan,J J Smit,3.0,0.0,22.0,1.0,7.33
1427,Namibia,Afghanistan,David Wiese,4.0,0.0,33.0,0.0,8.25
1427,Namibia,Afghanistan,Jan Frylinck,3.0,0.0,34.0,0.0,11.33
1427,Namibia,Afghanistan,Jan Nicol Loftie-Eaton,4.0,0.0,21.0,2.0,5.25
1427,Namibia,Afghanistan,Bernard Scholtz,1.0,0.0,8.0,0.0,8.0
1427,Namibia,Afghanistan,Gerhard Erasmus,1.0,0.0,7.0,0.0,7.0
1427,Afghanistan,Namibia,Naveen-ul-Haq,4.0,0.0,26.0,3.0,6.5
1427,Afghanistan,Namibia,Mohammad Nabi,2.0,0.0,17.0,0.0,8.5
1427,Afghanistan,Namibia,Hamid Hassan,4.0,0.0,9.0,3.0,2.25
1427,Afghanistan,Namibia,Gulbadin Naib,4.0,1.0,19.0,2.0,4.75
1427,Afghanistan,Namibia,Karim Janat,2.0,0.0,11.0,0.0,5.5
1427,Afghanistan,Namibia,Rashid Khan,4.0,0.0,14.0,1.0,3.5
1428,New Zealand,India,Trent Boult,4.0,0.0,20.0,3.0,5.0
1428,New Zealand,India,Tim Southee,4.0,0.0,26.0,1.0,6.5
1428,New Zealand,India,Mitchell Santner,4.0,0.0,15.0,0.0,3.75
1428,New Zealand,India,Adam Milne,4.0,0.0,30.0,1.0,7.5
1428,New Zealand,India,Ish Sodhi,4.0,0.0,17.0,2.0,4.25
1428,India,New Zealand,Varun Chakravarthy,4.0,0.0,23.0,0.0,5.75
1428,India,New Zealand,Jasprit Bumrah,4.0,0.0,19.0,2.0,4.75
1428,India,New Zealand,Ravindra Jadeja,2.0,0.0,23.0,0.0,11.5
1428,India,New Zealand,Mohammed Shami,1.0,0.0,11.0,0.0,11.0
1428,India,New Zealand,Shardul Thakur,1.3,0.0,17.0,0.0,11.33
1428,India,New Zealand,Hardik Pandya,2.0,0.0,17.0,0.0,8.5
1429,Sri Lanka,England,Dushmantha Chameera,4.0,0.0,43.0,1.0,10.75
1429,Sri Lanka,England,Wanindu Hasaranga,4.0,0.0,21.0,3.0,5.25
1429,Sri Lanka,England,Lahiru Kumara,4.0,0.0,44.0,0.0,11.0
1429,Sri Lanka,England,Maheesh Theekshana,4.0,0.0,13.0,0.0,3.25
1429,Sri Lanka,England,Chamika Karunaratne,2.0,0.0,17.0,0.0,8.5
1429,Sri Lanka,England,Dasun Shanaka,2.0,0.0,24.0,0.0,12.0
1429,England,Sri Lanka,Moeen Ali,3.0,0.0,15.0,2.0,5.0
1429,England,Sri Lanka,Chris Woakes,2.3,0.0,25.0,1.0,10.0
1429,England,Sri Lanka,Adil Rashid,4.0,0.0,19.0,2.0,4.75
1429,England,Sri Lanka,Chris Jordan,4.0,0.0,24.0,2.0,6.0
1429,England,Sri Lanka,Liam Livingstone,4.0,0.0,34.0,1.0,8.5
1429,England,Sri Lanka,Tymal Mills,1.3,0.0,19.0,0.0,12.67
1430,Sierra Leone,Botswana,Solomon Williams,4.0,0.0,22.0,1.0,5.5
1430,Sierra Leone,Botswana,Miniru Kpaka,2.0,0.0,22.0,0.0,11.0
1430,Sierra Leone,Botswana,Abu Kamara,2.0,0.0,17.0,0.0,8.5
1430,Sierra Leone,Botswana,Zahid Khan,4.0,0.0,28.0,0.0,7.0
1430,Sierra Leone,Botswana,Samuel Conteh,4.0,0.0,32.0,1.0,8.0
1430,Sierra Leone,Botswana,George Sesay,3.0,0.0,21.0,3.0,7.0
1430,Sierra Leone,Botswana,Arvind Kerai,1.0,0.0,9.0,0.0,9.0
1430,Botswana,Sierra Leone,Adithiya Rangaswamy,4.0,0.0,10.0,2.0,2.5
1430,Botswana,Sierra Leone,Mmoloki Mooketsi,4.0,0.0,17.0,3.0,4.25
1430,Botswana,Sierra Leone,Thatayaone Tshose,3.0,0.0,23.0,1.0,7.67
1430,Botswana,Sierra Leone,Dhruv Maisuria,4.0,0.0,12.0,3.0,3.0
1430,Botswana,Sierra Leone,Reginald Nehonde,2.0,0.0,13.0,0.0,6.5
1430,Botswana,Sierra Leone,Karabo Motlhanka,0.5,0.0,5.0,1.0,6.0
1431,South Africa,Bangladesh,Keshav Maharaj,4.0,0.0,23.0,0.0,5.75
1431,South Africa,Bangladesh,Kagiso Rabada,4.0,0.0,20.0,3.0,5.0
1431,South Africa,Bangladesh,Anrich Nortje,3.2,0.0,8.0,3.0,2.4
1431,South Africa,Bangladesh,Dwaine Pretorius,3.0,0.0,11.0,1.0,3.67
1431,South Africa,Bangladesh,Tabraiz Shamsi,4.0,0.0,21.0,2.0,5.25
1431,Bangladesh,South Africa,Taskin Ahmed,4.0,0.0,18.0,2.0,4.5
1431,Bangladesh,South Africa,Shoriful Islam,4.0,0.0,15.0,0.0,3.75
1431,Bangladesh,South Africa,Mahedi Hasan,2.3,0.0,19.0,1.0,7.6
1431,Bangladesh,South Africa,Nasum Ahmed,2.0,0.0,22.0,1.0,11.0
1431,Bangladesh,South Africa,Soumya Sarkar,1.0,0.0,7.0,0.0,7.0
1432,Mozambique,Tanzania,Lourenco Simango,2.0,0.0,32.0,2.0,16.0
1432,Mozambique,Tanzania,Zefanias Matsinhe,2.0,0.0,18.0,0.0,9.0
1432,Mozambique,Tanzania,Filipe Cossa,4.0,0.0,43.0,0.0,10.75
1432,Mozambique,Tanzania,Damiao Couana,2.0,0.0,44.0,0.0,22.0
1432,Mozambique,Tanzania,Jose Bulele,3.0,0.0,23.0,0.0,7.67
1432,Mozambique,Tanzania,Santana Dima,4.0,0.0,42.0,3.0,10.5
1432,Mozambique,Tanzania,Shelton Nhavotso,3.0,0.0,33.0,1.0,11.0
1432,Tanzania,Mozambique,Harsheed Chohan,4.0,0.0,17.0,2.0,4.25
1432,Tanzania,Mozambique,Sanjaykumar Thakor,4.0,0.0,31.0,1.0,7.75
1432,Tanzania,Mozambique,Riziki Kiseto,4.0,1.0,29.0,0.0,7.25
1432,Tanzania,Mozambique,Salum Jumbe,3.0,0.0,24.0,3.0,8.0
1432,Tanzania,Mozambique,Kassim Nassoro,1.0,0.0,15.0,0.0,15.0
1432,Tanzania,Mozambique,Ally Kimote,4.0,0.0,34.0,3.0,8.5
1433,Namibia,Pakistan,Ruben Trumpelmann,4.0,1.0,36.0,0.0,9.0
1433,Namibia,Pakistan,David Wiese,4.0,0.0,30.0,1.0,7.5
1433,Namibia,Pakistan,J J Smit,4.0,0.0,50.0,0.0,12.5
1433,Namibia,Pakistan,Jan Frylinck,4.0,0.0,31.0,1.0,7.75
1433,Namibia,Pakistan,Ben Shikongo,2.0,0.0,19.0,0.0,9.5
1433,Namibia,Pakistan,Jan Nicol Loftie-Eaton,2.0,0.0,20.0,0.0,10.0
1433,Pakistan,Namibia,Shaheen Shah Afridi,4.0,0.0,36.0,0.0,9.0
1433,Pakistan,Namibia,Hasan Ali,4.0,0.0,22.0,1.0,5.5
1433,Pakistan,Namibia,Imad Wasim,3.0,0.0,13.0,1.0,4.33
1433,Pakistan,Namibia,Haris Rauf,4.0,0.0,25.0,1.0,6.25
1433,Pakistan,Namibia,Shadab Khan,4.0,0.0,35.0,1.0,8.75
1433,Pakistan,Namibia,Mohammad Hafeez,1.0,0.0,11.0,0.0,11.0
1434,Cameroon,Mozambique,Dipita Loic,4.0,0.0,30.0,2.0,7.5
1434,Cameroon,Mozambique,Julien Abega,4.0,0.0,33.0,1.0,8.25
1434,Cameroon,Mozambique,Maxwell Fru,4.0,0.0,47.0,0.0,11.75
1434,Cameroon,Mozambique,Bruno Toube,4.0,0.0,40.0,0.0,10.0
1434,Cameroon,Mozambique,Appolinaire Mengoumou,4.0,0.0,57.0,1.0,14.25
1434,Mozambique,Cameroon,Damiao Couana,4.0,0.0,19.0,5.0,4.75
1434,Mozambique,Cameroon,Jose Bulele,4.0,0.0,13.0,4.0,3.25
1434,Mozambique,Cameroon,Joao Hou,1.1,0.0,2.0,1.0,1.71
1434,Mozambique,Cameroon,Shelton Nhavotso,1.0,0.0,4.0,0.0,4.0
1435,Scotland,New Zealand,Brad Wheal,4.0,0.0,40.0,2.0,10.0
1435,Scotland,New Zealand,Safyaan Sharif,4.0,0.0,28.0,2.0,7.0
1435,Scotland,New Zealand,Alasdair Evans,4.0,0.0,48.0,0.0,12.0
1435,Scotland,New Zealand,Mark Watt,4.0,0.0,13.0,1.0,3.25
1435,Scotland,New Zealand,Christopher Greaves,3.0,0.0,26.0,0.0,8.67
1435,Scotland,New Zealand,Michael Leask,1.0,0.0,12.0,0.0,12.0
1435,New Zealand,Scotland,Trent Boult,4.0,0.0,29.0,2.0,7.25
1435,New Zealand,Scotland,Tim Southee,4.0,0.0,24.0,1.0,6.0
1435,New Zealand,Scotland,Adam Milne,4.0,1.0,36.0,0.0,9.0
1435,New Zealand,Scotland,Mitchell Santner,4.0,0.0,23.0,0.0,5.75
1435,New Zealand,Scotland,Ish Sodhi,4.0,0.0,42.0,2.0,10.5
1436,Tanzania,Sierra Leone,Harsheed Chohan,4.0,0.0,27.0,1.0,6.75
1436,Tanzania,Sierra Leone,Riziki Kiseto,4.0,0.0,14.0,2.0,3.5
1436,Tanzania,Sierra Leone,Salum Jumbe,2.0,0.0,9.0,0.0,4.5
1436,Tanzania,Sierra Leone,Jatinkumar Darji,2.0,0.0,6.0,0.0,3.0
1436,Tanzania,Sierra Leone,Sanjaykumar Thakor,4.0,0.0,14.0,2.0,3.5
1436,Tanzania,Sierra Leone,Ally Kimote,4.0,0.0,25.0,3.0,6.25
1436,Sierra Leone,Tanzania,Solomon Williams,1.0,0.0,17.0,0.0,17.0
1436,Sierra Leone,Tanzania,Sulaiman Tarawally,1.0,0.0,19.0,0.0,19.0
1436,Sierra Leone,Tanzania,Zahid Khan,2.0,0.0,19.0,0.0,9.5
1436,Sierra Leone,Tanzania,Edmond Ernest,4.0,0.0,20.0,1.0,5.0
1436,Sierra Leone,Tanzania,George Sesay,2.5,0.0,28.0,1.0,9.88
1437,Afghanistan,India,Mohammad Nabi,1.0,0.0,7.0,0.0,7.0
1437,Afghanistan,India,Sharafuddin Ashraf,2.0,0.0,25.0,0.0,12.5
1437,Afghanistan,India,Naveen-ul-Haq,4.0,0.0,59.0,0.0,14.75
1437,Afghanistan,India,Hamid Hassan,4.0,0.0,34.0,0.0,8.5
1437,Afghanistan,India,Gulbadin Naib,4.0,0.0,39.0,1.0,9.75
1437,Afghanistan,India,Rashid Khan,4.0,0.0,36.0,0.0,9.0
1437,Afghanistan,India,Karim Janat,1.0,0.0,7.0,1.0,7.0
1437,India,Afghanistan,Mohammed Shami,4.0,0.0,32.0,3.0,8.0
1437,India,Afghanistan,Jasprit Bumrah,4.0,0.0,25.0,1.0,6.25
1437,India,Afghanistan,Hardik Pandya,2.0,0.0,23.0,0.0,11.5
1437,India,Afghanistan,Ravindra Jadeja,3.0,0.0,19.0,1.0,6.33
1437,India,Afghanistan,Ravichandran Ashwin,4.0,0.0,14.0,2.0,3.5
1437,India,Afghanistan,Shardul Thakur,3.0,0.0,31.0,0.0,10.33
1438,Australia,Bangladesh,Mitchell Starc,4.0,0.0,21.0,2.0,5.25
1438,Australia,Bangladesh,Josh Hazlewood,2.0,0.0,8.0,2.0,4.0
1438,Australia,Bangladesh,Glenn Maxwell,2.0,0.0,6.0,1.0,3.0
1438,Australia,Bangladesh,Pat Cummins,3.0,0.0,18.0,0.0,6.0
1438,Australia,Bangladesh,Adam Zampa,4.0,0.0,19.0,5.0,4.75
1438,Bangladesh,Australia,Taskin Ahmed,3.2,0.0,36.0,1.0,10.8
1438,Bangladesh,Australia,Mustafizur Rahman,2.0,0.0,32.0,0.0,16.0
1438,Bangladesh,Australia,Shoriful Islam,1.0,0.0,9.0,1.0,9.0
1439,West Indies,Sri Lanka,Roston Chase,1.0,0.0,6.0,0.0,6.0
1439,West Indies,Sri Lanka,Jason Holder,4.0,0.0,37.0,0.0,9.25
1439,West Indies,Sri Lanka,Ravi Rampaul,4.0,0.0,37.0,0.0,9.25
1439,West Indies,Sri Lanka,Andre Russell,4.0,0.0,33.0,2.0,8.25
1439,West Indies,Sri Lanka,Akeal Hosein,2.0,0.0,22.0,0.0,11.0
1439,West Indies,Sri Lanka,Dwayne Bravo,4.0,0.0,42.0,1.0,10.5
1439,West Indies,Sri Lanka,Kieron Pollard,1.0,0.0,8.0,0.0,8.0
1439,Sri Lanka,West Indies,Maheesh Theekshana,4.0,0.0,21.0,0.0,5.25
1439,Sri Lanka,West Indies,Binura Fernando,2.0,0.0,24.0,2.0,12.0
1439,Sri Lanka,West Indies,Dushmantha Chameera,4.0,0.0,41.0,1.0,10.25
1439,Sri Lanka,West Indies,Chamika Karunaratne,4.0,0.0,43.0,2.0,10.75
1439,Sri Lanka,West Indies,Dasun Shanaka,2.0,0.0,18.0,1.0,9.0
1439,Sri Lanka,West Indies,Wanindu Hasaranga,4.0,0.0,19.0,2.0,4.75
1440,Botswana,Cameroon,Adithiya Rangaswamy,2.0,1.0,1.0,0.0,0.5
1440,Botswana,Cameroon,Mmoloki Mooketsi,4.0,1.0,13.0,1.0,3.25
1440,Botswana,Cameroon,Thatayaone Tshose,3.0,0.0,16.0,1.0,5.33
1440,Botswana,Cameroon,Dhruv Maisuria,4.0,1.0,11.0,3.0,2.75
1440,Botswana,Cameroon,Reginald Nehonde,3.0,0.0,7.0,4.0,2.33
1440,Cameroon,Botswana,Julien Abega,2.5,0.0,32.0,0.0,11.29
1440,Cameroon,Botswana,Maxwell Fru,2.0,0.0,22.0,1.0,11.0
1441,Namibia,New Zealand,Bernard Scholtz,3.0,0.0,15.0,1.0,5.0
1441,Namibia,New Zealand,Ruben Trumpelmann,3.0,0.0,25.0,0.0,8.33
1441,Namibia,New Zealand,David Wiese,4.0,0.0,40.0,1.0,10.0
1441,Namibia,New Zealand,J J Smit,2.0,0.0,27.0,0.0,13.5
1441,Namibia,New Zealand,Jan Nicol Loftie-Eaton,2.0,0.0,24.0,0.0,12.0
1441,Namibia,New Zealand,Gerhard Erasmus,4.0,0.0,22.0,1.0,5.5
